expiration,strike,right,bid,ask,last,volume_x,delta,gamma,theta,vega,iv,openInterest,volume_y,impliedVolatility,gex
20260821,387.5,P,15.1,15.7,,0.0,-0.4145139502588238,0.008473252586266291,-0.3548021426561849,0.3980226080462348,0.45470352451701485,67,22.0,0.39386592468261716,22481.233761881726
20260821,390.0,C,20.25,20.95,21.1,329.0,0.5596673042642251,0.008655696625271185,-0.4079770259944766,0.397815592437496,0.4546138345149073,26074,278.0,0.5414474566650394,8937269.898769908
20260821,390.0,P,16.3,16.9,16.69,57.0,-0.436255865627408,0.008561597589030596,-0.3552977883630355,0.39982106676832174,0.4546138345149073,6276,28.0,0.3945983392333985,2127810.4241627385
20260821,392.5,C,19.0,19.75,19.25,33.0,0.5379526771668182,0.008747072649260635,-0.4064087525202531,0.40075668239489204,0.4545955884764422,405,27.0,0.5369919348144532,140285.55114884206
20260821,392.5,P,17.55,18.25,18.1,12.0,-0.46741430570183906,0.008712523903894728,-0.354448914075963,0.40129338055612607,0.4545955884764422,203,1.0,0.399969379272461,70038.23715862894
20260821,395.0,C,17.8,18.45,18.5,88.0,0.5163101263416787,0.00874298824967756,-0.41905385155481767,0.40254982216568536,0.45464844066673954,6924,44.0,0.5076648355102539,2397243.44537439
20260821,395.0,P,18.85,19.55,18.96,76.0,-0.4888968554456002,0.008703496390249456,-0.35501934512377886,0.40308611478268475,0.45464844066673954,3140,8.0,0.39398799377441407,1082227.5551491785
20260821,397.5,C,16.7,17.35,17.45,1.0,0.4946807907340593,0.008736879759224742,-0.4140559540461872,0.40434216226912056,0.45477207215060633,196,44.0,0.52304554107666,67812.16593919876
20260821,397.5,P,20.2,20.8,19.35,8.0,-0.5103633692154801,0.008692789783917963,-0.3556529750406341,0.4048780241621941,0.45477207215060633,157,1.0,0.3877624700927734,54044.812644574755
20260821,400.0,P,21.5,22.5,22.15,248.0,-0.5318060064428709,0.008680791200835179,-0.3556729544281083,0.4066685618104984,0.4549661763179152,8950,22.0,0.39728385925292964,3076646.017400004
20260821,402.5,C,14.55,15.2,15.3,10.0,0.4518156586344274,0.00869457973708823,-0.40252469460110696,0.39285696765186273,0.4552304437125564,161,5.0,0.5230150238037108,55433.162571779714
20260821,402.5,P,23.05,23.8,,0.0,-0.5434297091071081,0.008639417191761645,-0.35685780098585695,0.40829729016451566,0.4552304437125564,153,42.0,0.3867859173583984,52344.500881445456
20260821,405.0,C,13.6,14.2,14.06,29.0,0.44089044235404085,0.00860729704335409,-0.4090998427435899,0.39488381088069957,0.4555645485688581,5616,23.0,0.5080615600585938,1914207.775740872
20260821,405.0,P,24.65,25.3,22.91,16.0,-0.5639327641437145,0.008551139811635446,-0.34312896048759356,0.3944744397847124,0.4555645485688581,1406,12.0,0.3833679827880859,476106.9419763137
20260821,407.5,C,12.6,13.2,14.6,45.0,0.4103113082296499,0.008490731506008636,-0.40059025617845734,0.39625700685580156,0.45596813805784087,166,42.0,0.5148974291992188,55814.67262789837
20260821,407.5,P,26.15,26.95,,0.0,-0.5945826795186272,0.008431694388003482,-0.3428194747063422,0.3958117699427248,0.45596813805784087,22,4.0,0.3679872772216797,7345.692150828633
20260821,410.0,C,11.7,12.4,11.75,124.0,0.3893448360312759,0.008386806971173616,-0.3966532739070594,0.39761057233457997,0.45644082624779686,12390,54.0,0.5144701873779296,4114936.5195645075
20260821,410.0,P,27.95,28.65,,5.0,-0.6148635440822211,0.008326686823576462,-0.3423868004757189,0.3972853664985543,0.45644082624779686,5382,3.0,0.3663393444824219,1774643.4479857453
20260821,412.5,C,10.9,11.5,10.99,6.0,0.36981245684098446,0.008247058366201798,-0.38098424898237226,0.3696193126539171,0.45698219121089806,99,2.0,0.5071460418701172,32331.767618857528
20260821,412.5,P,29.55,30.5,,0.0,-0.6342803180520128,0.008184755956101932,-0.3147600982433296,0.36849263707633995,0.45698219121089806,45,1.0,0.3534000207519531,14585.235113773644
20260821,415.0,C,10.1,10.7,10.37,22.0,0.3511598040478406,0.008068425891442436,-0.37768235647196846,0.3711767432712776,0.457591779056073,3772,20.0,0.5109912182617188,1205190.4575158264
20260821,415.0,P,31.25,32.35,,0.0,-0.6527341721460707,0.008006296954780804,-0.31564801817624755,0.37004112433749015,0.457591779056073,2005,66.0,0.3679872772216797,635683.9656156864
20260821,420.0,C,8.7,9.25,9.0,122.0,0.3138092749366035,0.0077092213472590735,-0.3728748922480811,0.3729887660513409,0.4590136895087065,18381,73.0,0.4981739636230469,5611446.624325174
20260821,420.0,P,35.0,35.75,,3.0,-0.690050139220585,0.007646543371741135,-0.31576741397879005,0.3726521243539693,0.4590136895087065,11927,2.0,0.3743348699951171,3611532.782672358
20260821,425.0,C,7.5,8.0,7.55,64.0,0.2800308756185237,0.007272230788466405,-0.34023536030695833,0.3351293844157146,0.4607026712994593,3723,54.0,0.5083056982421875,1072150.802928233
20260821,425.0,P,37.75,39.9,,11.0,-0.7234568994298929,0.007212527133621705,-0.2783634289055712,0.3335162693202065,0.4607026712994593,712,10.0,0.3435124243164062,203358.6450378907
20260821,430.0,C,6.4,6.95,6.35,173.0,0.24832371622990848,0.006821038026224496,-0.3371350790795047,0.33638342421705136,0.46265523160270305,13429,131.0,0.501103621826172,3627348.898305083
20260821,430.0,P,42.45,43.8,,2.0,-0.7546325061878866,0.0067729854593986056,-0.27880173762966365,0.33610946275906173,0.46265523160270305,2847,81.0,0.31592480957031244,763594.50827515
20260821,435.0,C,5.5,5.95,5.75,436.0,0.22444264555071738,0.006398455317535735,-0.29792444064909773,0.2905415500488191,0.46486892519287004,3695,430.0,0.5062915582275391,936234.7789724638
20260821,435.0,P,45.6,47.65,,0.0,-0.780346964051136,0.0063349835017981,-0.23421407045790232,0.2886079083783315,0.46486892519287004,456,12.0,0.30799031860351556,114394.59808206937
20260821,440.0,C,4.65,5.1,4.9,712.0,0.19720744576611718,0.005899009249031111,-0.2939946900738155,0.2927792503671247,0.46734284830470463,13529,631.0,0.5022022436523439,3160384.7667536195
20260821,440.0,P,49.5,51.8,,3.0,-0.8053829994654641,0.0058765909771837255,-0.236128708170682,0.2906737649159581,0.46734284830470463,1711,2.0,0.30823445678710937,398171.9476136697
20260828,350.0,C,46.45,50.3,,0.0,0.8440076910893196,0.004889307111468776,-0.23118644778963926,0.27773210868851095,0.432907504261081,10,1.0,0.5867350897216796,1936.1656161416352
20260828,350.0,P,4.05,4.95,4.2,21.0,-0.15939973354012396,0.00489923468924854,-0.18868285901209791,0.2809544054449127,0.432907504261081,630,11.0,0.42969320312500003,122226.10702737259
20260828,355.0,C,42.8,46.3,,0.0,0.8169914542162299,0.005458883802285113,-0.23594621533226956,0.32666773779135383,0.4310009190005963,10,6.0,0.5501753967285157,2161.7179857049045
20260828,355.0,P,4.85,5.95,,0.0,-0.18435311353418607,0.00542108206466745,-0.18970113765906582,0.3184120452928898,0.4310009190005963,287,87.0,0.42969320312500003,61611.681881358505
20260828,360.0,C,39.3,42.45,,0.0,0.7853231701332211,0.00599783942493464,-0.2689313895342451,0.3339039609344283,0.42926838793597377,16,1.0,0.5677533459472657,3800.2310596385882
20260828,370.0,C,32.1,35.15,,0.0,0.713986506099009,0.007026502127221587,-0.2984051114163435,0.38496259253677323,0.42637500207121226,19,2.0,0.5173998455810547,5286.740200521523
20260828,370.0,P,9.1,10.2,,6.0,-0.28926042977800354,0.007030402404910296,-0.25261380122242194,0.3870640011329325,0.42637500207121226,623,5.0,0.43054768676757815,173445.6516510609
20260828,375.0,C,28.95,31.7,,0.0,0.6779209522909226,0.00742784725907681,-0.3181571956813336,0.4219379267398615,0.4252399543939142,21,14.0,0.5250596810913085,6176.997780648275
20260828,375.0,P,10.0,11.75,10.5,11.0,-0.32532180314149134,0.00743283241149818,-0.2749490257499705,0.4231241205410168,0.4252399543939142,312,11.0,0.4237423348999023,91834.1310105423
20260828,380.0,C,25.75,28.3,27.79,3.0,0.6378915086511943,0.007767473442042878,-0.32088818667601515,0.42602167972388827,0.42432903133611677,190,1.0,0.5178270874023438,58442.47017793061
20260828,385.0,C,22.9,25.35,24.85,127.0,0.597970058815202,0.00802392083110098,-0.33311754395762705,0.4482007202284848,0.4234721142491655,145,4.0,0.5204515728759764,46073.35341218182
20260828,385.0,P,14.2,15.95,15.0,4.0,-0.406562435660295,0.00804356926216901,-0.2874821823864462,0.44878080130675535,0.4234721142491655,301,2.0,0.4046995565795898,95876.12817734972
20260828,390.0,C,20.15,22.65,22.25,41.0,0.5560617187527601,0.008200695860361259,-0.33362728872666025,0.4524351182700421,0.4230572876642401,725,13.0,0.5089770782470704,235441.97815097173
20260828,390.0,P,16.15,18.6,17.53,5.0,-0.44717547256486434,0.00821613381190385,-0.28809713720795926,0.45299973135148264,0.4230572876642401,337,2.0,0.3965514447021484,109645.94894661928
20260828,395.0,P,18.7,20.9,18.0,21.0,-0.4882248481012733,0.008287524275318,-0.28853087058891447,0.4571071251477399,0.4228945792492314,123,21.0,0.3774171145629882,40366.87324021892
20260828,400.0,C,15.95,17.8,16.25,35.0,0.47422364959948893,0.008257255922646083,-0.3355125995398218,0.4612581615834195,0.4229885019860618,514,20.0,0.49551896087646485,168071.48995190742
20260828,400.0,P,21.45,23.65,22.8,2.0,-0.5291165621405834,0.008278074628246274,-0.28936025258606435,0.4608541978085299,0.4229885019860618,347,1.0,0.36749900085449216,113750.6790816577
20260828,405.0,C,13.95,15.7,15.5,10.0,0.43457233997530115,0.008146135359163451,-0.3255826314440853,0.4474031801742946,0.4233412188537275,150,5.0,0.4802603244018554,48388.0440334309
20260828,405.0,P,24.4,27.2,23.41,6.0,-0.5688391983057515,0.00816676316810792,-0.2777510429836525,0.4469626851823598,0.4233412188537275,127,5.0,0.38013315185546875,41072.28532504835
20260828,410.0,P,27.7,30.35,,0.0,-0.6076207027748889,0.007985536209102305,-0.27858149419066436,0.4499470346389245,0.42395243036459984,56,20.0,0.37149676361083983,17708.72509730527
20260828,415.0,P,31.05,33.9,,0.0,-0.6435381091375973,0.007729770709250307,-0.2559945534616972,0.41962594837639244,0.4248193006665699,28,2.0,0.3573062316894531,8570.769762416741
20260828,420.0,C,9.2,10.0,10.13,6.0,0.32500030577283556,0.007391916302737612,-0.3054839793687272,0.4241979077822986,0.4259364155822869,494,1.0,0.48776757354736333,144603.62348067426
20260828,420.0,P,34.65,37.4,,0.0,-0.6786156018557905,0.00741131187134147,-0.25661619679973313,0.42186515954439585,0.4259364155822869,149,3.0,0.3467472552490234,43729.70456566321
20260828,425.0,C,7.75,9.25,8.82,18.0,0.292159188178496,0.007037844786154938,-0.27468323149512663,0.37943001330369874,0.42729576683185105,937,13.0,0.5116015637207032,261140.6383592362
20260828,425.0,P,38.4,41.95,,1.0,-0.7125369463781247,0.007041479883022344,-0.2250999443403856,0.3780604010315187,0.42729576683185105,11,1.0,0.333563793334961,3067.268637044533
20260828,430.0,C,6.75,8.15,8.0,10.0,0.2566314156385086,0.006579370202630889,-0.2756277086414469,0.382342630370192,0.4288867590515111,316,2.0,0.4901174035644532,82331.60696764188
20260828,430.0,P,42.35,45.95,,0.0,-0.7471076552897324,0.006593499545601955,-0.22500371256651874,0.379098134170313,0.4288867590515111,38,2.0,0.32831482238769527,9921.898116221822
20260828,435.0,C,5.85,7.0,6.5,26.0,0.23360534943009173,0.006230307328477302,-0.23881323948084798,0.33385886736027537,0.430696237145537,1866,14.0,0.4910329217529297,460379.83760757034
20260828,435.0,P,46.6,50.3,,0.0,-0.7701412530937797,0.006241126947785807,-0.1883992081553032,0.33012505045960694,0.430696237145537,200,2.0,0.3552920916748046,49429.72542646359
20260904,355.0,C,43.05,46.45,,0.0,0.7951150765864353,0.005424401786370689,-0.23246536444490573,0.36676985289328456,0.41459865457280937,41,25.0,0.5520064331054688,8807.058740351451
20260904,355.0,P,5.1,7.1,6.44,1.0,-0.20045633472975166,0.0053599240047581785,-0.19122675828165825,0.36754947303844165,0.41459865457280937,157,59.0,0.4351863122558594,33323.71952238254
20260904,360.0,C,39.7,42.75,,0.0,0.765891902736355,0.005888420830031747,-0.2325145468704548,0.37063599160222793,0.41334882565975695,14,13.0,0.5171557073974609,3264.5405081696003
20260904,360.0,P,6.85,8.5,,3.0,-0.2359248103742406,0.005940258108503381,-0.19144196595443397,0.3728644616641681,0.41334882565975695,30,23.0,0.42636682037353524,7057.026632902017
20260904,365.0,C,36.15,39.2,,0.0,0.732919972846251,0.00631210265141441,-0.2586130736937591,0.4222450753273179,0.4122808254945227,20,0.0,0.5224657128906249,4999.185299920212
20260904,365.0,P,7.75,9.9,,0.0,-0.2627885066225335,0.006277727484760429,-0.21737246032069457,0.4230272950322487,0.4122808254945227,204,235.0,0.41925629577636714,50713.993712888645
20260904,370.0,C,32.6,35.8,,0.0,0.6977138602707732,0.006738177963962025,-0.2592057328125321,0.42649157769566415,0.41140154791047057,7,12.0,0.5257005438232423,1867.8229316102734
20260904,370.0,P,8.85,11.55,,1.0,-0.2967720371469686,0.00668841119911268,-0.21793704503302713,0.42798747036913554,0.41140154791047057,175,237.0,0.41223732299804683,46350.68960985088
20260904,380.0,C,26.9,29.4,,0.0,0.6229228752025531,0.00736441138807619,-0.2799980235532793,0.4712686302586846,0.4103474473167955,76,4.0,0.5218553674316406,22163.9325135541
20260904,380.0,P,12.75,15.35,,0.0,-0.37857163832403246,0.00742130587292034,-0.23767323791637374,0.4725147785927035,0.4103474473167955,11,30.0,0.3986266192626954,3232.7208382441
20260904,385.0,C,24.05,26.5,,4.0,0.5863844613432337,0.007525444974130034,-0.2914681804417256,0.4953959100381162,0.41007976396303025,11,3.0,0.5112658737182617,3278.0838307310423
20260904,385.0,P,14.95,17.6,,0.0,-0.4164602804381142,0.007596587406317511,-0.24810034389279068,0.49557835300661424,0.41007976396303025,18,15.0,0.38959350646972657,5414.847503223122
20260904,390.0,C,21.55,24.15,,0.0,0.5481147799229257,0.0076754657207129175,-0.2925699345322812,0.500222938567557,0.41001925443785686,29,30.0,0.5225267474365234,8814.504833666715
20260904,390.0,P,17.35,20.0,,0.0,-0.4551286078194553,0.007751753598623214,-0.2487649489663042,0.5002031705098808,0.41001925443785686,39,39.0,0.383795224609375,11971.80825771369
20260904,395.0,C,19.2,21.6,,4.0,0.5100451709181635,0.007704652885871209,-0.2937588170707599,0.5050237949893805,0.4101668088404053,62,4.0,0.51797967376709,18916.463765390992
20260904,395.0,P,20.25,22.65,,0.0,-0.4935505562414992,0.007782496184777042,-0.24927383459551677,0.504662043150546,0.4101668088404053,5,2.0,0.37317521362304684,1540.9342445858545
20260904,400.0,C,16.95,19.4,20.1,5.0,0.4720928835944627,0.007698024348791358,-0.29508059607940496,0.5098120349403352,0.410521541019377,87,3.0,0.5085803536987304,26521.233486455985
20260904,400.0,P,22.8,25.45,23.4,5.0,-0.5319059949423903,0.007778454815384058,-0.24966777393730055,0.5084831215990988,0.410521541019377,10,5.0,0.36737693176269537,3080.268106892087
20260904,405.0,C,15.05,17.3,,2.0,0.43542845656584334,0.0075925055050309,-0.2856364020797315,0.49438965912234956,0.4110807483455288,129,2.0,0.4972279281616212,38785.555121899844
20260904,405.0,P,25.9,28.55,,0.0,-0.5689325885090897,0.007671551439583238,-0.23979040402991814,0.49326652854902164,0.4110807483455288,3,2.0,0.36035795898437495,911.3803110224887
20260904,410.0,C,13.15,15.45,,2.0,0.4011489224640656,0.0074416056955607015,-0.287248883953529,0.4990054130850723,0.4118398986377027,98,1.0,0.48874412628173836,28879.38338333197
20260904,410.0,P,29.15,31.85,,0.0,-0.6074592925832407,0.007510457933358748,-0.23977427557950648,0.4959926020742351,0.4118398986377027,13,2.0,0.36340968627929693,3866.3837440930834
20260904,415.0,P,32.6,35.25,,0.0,-0.6418338101156054,0.007285531194020946,-0.22022812767457367,0.4625222004031002,0.41279263888174383,21,20.0,0.35086708709716785,6058.647740947818
20260904,420.0,C,10.2,11.25,10.77,7.0,0.3335708233071054,0.006960763364520854,-0.26943331507931134,0.46888634760355075,0.41393082046820834,33,1.0,0.4776053216552735,9096.325564755853
20260904,425.0,P,39.85,42.65,,1.0,-0.7039103660081251,0.006728818104682957,-0.19256165830694272,0.416806974646704,0.41524453888263446,4,2.0,0.3302679278564453,1065.8447877817803
20260904,430.0,C,7.75,9.75,,2.0,0.2748074210561018,0.0063363363311597694,-0.24358918991914713,0.42306664649036385,0.4167221812350619,95,160.0,0.4789785989379882,23837.29727782305
20260904,430.0,P,43.75,47.05,,0.0,-0.7320445106214909,0.006379773283188297,-0.19202015539444517,0.4186514014495444,0.4167221812350619,0,,,0.0
20260904,435.0,C,6.8,8.7,,2.0,0.2470350489655528,0.005994238050233209,-0.24529102865585095,0.4266321232161765,0.41835048245992373,12,2.0,0.4720511779785156,2848.461921470821
20260904,435.0,P,47.8,51.3,,0.0,-0.7606400036104243,0.00602332911255872,-0.18828215158474393,0.4169430828490519,0.41835048245992373,4,1.0,0.3248968878173828,954.0953314293013
20260904,440.0,C,5.9,7.8,,1.0,0.2216460525587492,0.005604696262559979,-0.2120912637683432,0.3663332201527849,0.420114589859028,53,1.0,0.49445085632324226,11763.136515860884
20260904,440.0,P,51.75,55.8,,0.0,-0.784222303107222,0.00565162819733321,-0.1582705507056943,0.3611819408068371,0.420114589859028,4,4.0,0.3092110095214844,895.2179064575805
20260918,350.0,C,49.75,50.3,50.2,8.0,0.8071833157425652,0.004733691097273561,-0.1906973060704047,0.4220938122457625,0.3920387815919279,932,5.0,0.5114184600830078,174707.28406529475
20260918,350.0,P,6.65,7.05,6.8,1064.0,-0.1966494039869522,0.004819508614669742,-0.15026845336825367,0.4227493899561159,0.3920387815919279,11134,16.0,0.369574175415039,2124952.193063023
20260918,355.0,C,45.7,48.0,48.38,2.0,0.7778672942381489,0.005171173668695513,-0.19100687015441054,0.42658199974918176,0.3908811269543976,458,19.0,0.521763815612793,93788.54259439679
20260918,355.0,P,7.5,8.3,7.85,2.0,-0.22378366180687442,0.005224034479050053,-0.1506140733489163,0.4284209847560163,0.3908811269543976,972,184.0,0.3653933090209961,201079.3559400114
20260918,360.0,C,41.9,44.4,,17.0,0.7496486822402505,0.005535944134158567,-0.21211912656499976,0.4862683555371845,0.38994497539321626,2149,8.0,0.5137682901000976,471111.06019454775
20260918,360.0,P,8.8,9.7,9.15,368.0,-0.2508791499231172,0.0055766876432012625,-0.17123918722271725,0.48715027725095617,0.38994497539321626,13434,236.0,0.35938140625,2966721.9832311245
20260918,365.0,C,38.55,40.95,44.0,48.0,0.7213753082887624,0.005845251583512873,-0.2128732010826937,0.4915949771517276,0.38921589890496433,718,10.0,0.5141344973754882,166196.86922370482
20260918,365.0,P,10.75,11.3,11.14,46.0,-0.2809030160569711,0.00591341432697942,-0.17168375658129875,0.4928898880709678,0.38921589890496433,782,10.0,0.35965606170654296,183121.88414643708
20260918,370.0,C,35.45,37.0,37.9,413.0,0.6885212390545624,0.006180263548555668,-0.22888761647000422,0.538145250445524,0.3886805163163443,2948,30.0,0.49066671447753907,721488.9108692276
20260918,370.0,P,11.95,13.05,12.3,25.0,-0.3142548085400133,0.006257938089546989,-0.18729268061060367,0.5388662325391866,0.3886805163163443,8631,20.0,0.35742830078125,2138885.64057485
20260918,375.0,C,32.2,34.3,,23.0,0.6564037247328283,0.006417114161482036,-0.22971205507985815,0.5438484687046881,0.38898450812773794,876,1.0,0.48016877258300783,222607.12341614722
20260918,375.0,P,13.7,14.95,13.45,168.0,-0.34660977617662525,0.006502332416664762,-0.18787879803458196,0.5448016306090455,0.38898450812773794,2098,13.0,0.3566043344116211,540218.9790424418
20260918,380.0,C,29.4,30.45,31.0,112.0,0.6231392675728665,0.006659024674379933,-0.23891588836437805,0.5719385990620331,0.38879133668295385,4762,54.0,0.4798025653076171,1255726.9097761307
20260918,380.0,P,16.25,17.1,15.0,37.0,-0.38056426374529106,0.006754591088741613,-0.19681303845520404,0.572318236504934,0.38879133668295385,8240,5.0,0.3560245062255859,2204050.090620743
20260918,385.0,C,26.85,28.4,29.09,63.0,0.5860054546702059,0.006806257613526709,-0.2396388489989434,0.5776712052299473,0.3887179345714105,1164,7.0,0.4642082388305664,313730.36094094557
20260918,385.0,P,17.75,19.35,18.25,35.0,-0.4125151826663698,0.006863668244198258,-0.1978334956697303,0.578205687663818,0.3887179345714105,859,259.0,0.34961587890624996,233477.2844619456
20260918,390.0,C,24.35,25.3,24.8,434.0,0.5571068726392164,0.006889502370303525,-0.2412640398144461,0.5837891758023304,0.3887611793909888,5544,36.0,0.44907167144775384,1512537.8851821246
20260918,390.0,P,20.25,21.85,20.95,112.0,-0.45106733229259227,0.00703525370024498,-0.19817140307366188,0.5835077902324635,0.3887611793909888,8034,54.0,0.34610639251708974,2238240.6378196194
20260918,395.0,C,22.35,23.35,22.8,52.0,0.5193248330191232,0.006951771414513133,-0.24175911785197357,0.5894510120595662,0.3889259735483755,1163,14.0,0.45606012695312503,320162.44214111945
20260918,395.0,P,22.7,24.5,23.1,1.0,-0.48591508796497007,0.0070724004367171064,-0.19874212707160055,0.5887947139117067,0.3889259735483755,765,522.0,0.34445845977783207,214251.298829908
20260918,400.0,C,20.15,20.55,19.9,269.0,0.48512921571830514,0.006953410541451007,-0.24284070383396283,0.5952558881692802,0.3892190557840873,11134,162.0,0.4328975167846679,3065803.209553214
20260918,400.0,P,26.0,27.3,24.34,1.0,-0.5207196938327462,0.007082561720927793,-0.1993906414767963,0.593314482099565,0.3892190557840873,9828,186.0,0.33875172973632806,2756453.697093823
20260918,405.0,C,17.75,18.8,19.59,36.0,0.45171731464415465,0.0069025489580523255,-0.2351697493408622,0.5774622260126208,0.38964424871034414,4835,27.0,0.44931580963134765,1321603.4388024465
20260918,410.0,C,16.0,16.85,16.55,80.0,0.41930544478740467,0.0067859896457736655,-0.23631640266492937,0.5829738741068518,0.3902012266408747,7613,22.0,0.4354914849853516,2045804.8712616866
20260918,410.0,P,31.4,33.5,,4.0,-0.5877780305927572,0.006924300405882078,-0.19206811041296845,0.5792814676296345,0.3902012266408747,5461,424.0,0.33197689514160156,1497418.7388542723
20260918,415.0,C,14.4,14.85,14.65,8.0,0.3905508258745231,0.006670303087624355,-0.23778725684124424,0.588628499519368,0.3908871420910393,1023,4.0,0.4569756451416016,270219.31432213273
20260918,415.0,P,34.9,36.85,,0.0,-0.6207285867851091,0.006805282097677024,-0.1766462676588887,0.572164262125753,0.3908871420910393,365,391.0,0.3302374105834961,98363.54743982371
20260918,420.0,C,12.85,13.2,12.97,119.0,0.3607588870871553,0.006468046973507685,-0.22186811364747783,0.5483663612409906,0.39169869054545403,10224,104.0,0.43286699951171875,2618720.765382846
20260918,420.0,P,39.15,40.3,,3.0,-0.6473753282624847,0.0066078098446266725,-0.1768480141629496,0.5434866077509852,0.39169869054545403,5705,2.0,0.32330998962402335,1492823.1844783686
20260918,425.0,C,11.3,11.8,12.07,35.0,0.3300306535007114,0.006250979504220723,-0.22297051413582558,0.5532842981493893,0.3926326683742279,4721,1.0,0.4379939013671875,1168630.619881271
20260918,425.0,P,41.6,43.95,,0.0,-0.6773628861812493,0.006395959543674777,-0.1767905546027677,0.5447774547766642,0.3926326683742279,133,5.0,0.3124458404541015,33686.23972462631
20260918,430.0,C,10.05,10.75,10.9,57.0,0.30283334939693074,0.006016062019058096,-0.20036945284389063,0.49506065881138106,0.3936857292116068,19813,21.0,0.427038200378418,4720170.976630484
20260918,430.0,P,46.0,47.75,,0.0,-0.7070290593091267,0.0061448859219420246,-0.15462711623933245,0.48837737627773947,0.3936857292116068,2863,47.0,0.3119880813598632,696675.2124229926
20260918,435.0,C,8.9,9.5,9.1,25.0,0.2772945994623894,0.005740757067151588,-0.20152510038434635,0.4993967750723005,0.39485461474505124,380,20.0,0.4413202841186523,86386.91234649709
20260918,435.0,P,49.5,51.6,,0.0,-0.7327377312087101,0.005867677167504857,-0.1542036977530259,0.4889208939289844,0.39485461474505124,97,1.0,0.302314105834961,22538.921535819656
20260918,440.0,C,7.85,8.45,8.2,24.0,0.25222071618311703,0.00546969411806712,-0.20275881959589093,0.5037151083051778,0.39613626168847726,13985,23.0,0.4414118359375,3029149.4207502794
20260918,440.0,P,53.3,55.65,,0.0,-0.7583761781935836,0.00558585372866527,-0.15256309740483687,0.48633142821422126,0.39613626168847726,5012,11.0,0.2869944348144531,1108653.4359675853
